4	1.80984e-05	4.97863e-06
16	4.32003e-05	5.83093e-06
64	0.000137898	1.13671e-05
256	0.000530853	5.99455e-05
1024	0.00259088	0.000204724
4096	0.011024	0.00178894
16384	0.071541	0.0107045
