9.5000000000000007e-01 	 8.5622684714670916e-01 
9.5999999999999996e-01 	 8.5332455031353993e-01 
9.6999999999999997e-01 	 8.5039764261695883e-01 
9.7999999999999998e-01 	 8.4744629642037805e-01 
9.8999999999999999e-01 	 8.4447068545507120e-01 
1.0000000000000000e+00 	 8.4147098480789650e-01 
1.0100000000000000e+00 	 8.3844737090892596e-01 
1.0200000000000000e+00 	 8.3540002151898329e-01 
1.0300000000000000e+00 	 8.3232911571709067e-01 
1.0400000000000000e+00 	 8.2923483388782537e-01 
1.0500000000000000e+00 	 8.2611735770858752e-01 
1.0600000000000001e+00 	 8.2297687013677945e-01 
1.0700000000000001e+00 	 8.1981355539689871e-01 
1.0800000000000001e+00 	 8.1662759896754389e-01 
1.0900000000000001e+00 	 8.1341918756833687e-01 
1.1000000000000001e+00 	 8.1018850914675944e-01 
1.1100000000000001e+00 	 8.0693575286490771e-01 
1.1200000000000001e+00 	 8.0366110908616517e-01 
1.1300000000000001e+00 	 8.0036476936179279e-01 
1.1400000000000001e+00 	 7.9704692641744135e-01 
1.1500000000000001e+00 	 7.9370777413958349e-01 
1.1599999999999999e+00 	 7.9034750756186800e-01 
1.1699999999999999e+00 	 7.8696632285139800e-01 
1.1799999999999999e+00 	 7.8356441729493254e-01 
1.1899999999999999e+00 	 7.8014198928501399e-01 
1.2000000000000000e+00 	 7.7669923830602194e-01 
1.2100000000000000e+00 	 7.7323636492015368e-01 
1.2200000000000000e+00 	 7.6975357075333417e-01 
1.2300000000000000e+00 	 7.6625105848105490e-01 
1.2400000000000000e+00 	 7.6272903181414431e-01 
1.2500000000000000e+00 	 7.5918769548446896e-01 
1.2600000000000000e+00 	 7.5562725523056806e-01 
1.2700000000000000e+00 	 7.5204791778322222e-01 
1.2800000000000000e+00 	 7.4844989085095692e-01 
1.2900000000000000e+00 	 7.4483338310548264e-01 
1.3000000000000000e+00 	 7.4119860416707151e-01 
1.3100000000000001e+00 	 7.3754576458987320e-01 
1.3200000000000001e+00 	 7.3387507584717060e-01 
1.3300000000000001e+00 	 7.3018675031657487e-01 
1.3400000000000001e+00 	 7.2648100126516368e-01 
1.3500000000000001e+00 	 7.2275804283456224e-01 
1.3600000000000001e+00 	 7.1901809002596784e-01 
1.3700000000000001e+00 	 7.1526135868511975e-01 
1.3800000000000001e+00 	 7.1148806548721721e-01 
1.3900000000000001e+00 	 7.0769842792178161e-01 
1.4000000000000001e+00 	 7.0389266427747155e-01 
1.4099999999999999e+00 	 7.0007099362684433e-01 
1.4199999999999999e+00 	 6.9623363581107023e-01 
1.4299999999999999e+00 	 6.9238081142459984e-01 
1.4399999999999999e+00 	 6.8851274179978228e-01 
1.4500000000000000e+00 	 6.8462964899144030e-01 
1.4600000000000000e+00 	 6.8073175576140066e-01 
1.4700000000000000e+00 	 6.7681928556298021e-01 
1.4800000000000000e+00 	 6.7289246252543244e-01 
1.4900000000000000e+00 	 6.6895151143835130e-01 
1.5000000000000000e+00 	 6.6499665773603633e-01 
1.5100000000000000e+00 	 6.6102812748181994e-01 
1.5200000000000000e+00 	 6.5704614735235722e-01 
1.5300000000000000e+00 	 6.5305094462187974e-01 
1.5400000000000000e+00 	 6.4904274714641497e-01 
1.5500000000000000e+00 	 6.4502178334797222e-01 
1.5600000000000001e+00 	 6.4098828219869630e-01 
1.5700000000000001e+00 	 6.3694247320499020e-01 
1.5800000000000001e+00 	 6.3288458639160761e-01 
1.5900000000000001e+00 	 6.2881485228571743e-01 
1.6000000000000001e+00 	 6.2473350190094068e-01 
1.6100000000000001e+00 	 6.2064076672136048e-01 
1.6200000000000001e+00 	 6.1653687868550855e-01 
1.6300000000000001e+00 	 6.1242207017032657e-01 
1.6400000000000001e+00 	 6.0829657397510584e-01 
1.6500000000000001e+00 	 6.0416062330540532e-01 
1.6600000000000001e+00 	 6.0001445175694978e-01 
1.6699999999999999e+00 	 5.9585829329950912e-01 
1.6799999999999999e+00 	 5.9169238226075949e-01 
1.6899999999999999e+00 	 5.8751695331012932e-01 
1.7000000000000000e+00 	 5.8333224144262863e-01 
1.7100000000000000e+00 	 5.7913848196266549e-01 
1.7200000000000000e+00 	 5.7493591046784964e-01 
1.7300000000000000e+00 	 5.7072476283278406e-01 
1.7400000000000000e+00 	 5.6650527519284688e-01 
1.7500000000000000e+00 	 5.6227768392796396e-01 
1.7600000000000000e+00 	 5.5804222564637418e-01 
1.7700000000000000e+00 	 5.5379913716838725e-01 
1.7800000000000000e+00 	 5.4954865551013743e-01 
1.7900000000000000e+00 	 5.4529101786733192e-01 
1.8000000000000000e+00 	 5.4102646159899725e-01 
1.8100000000000001e+00 	 5.3675522421122390e-01 
1.8200000000000001e+00 	 5.3247754334091002e-01 
1.8300000000000001e+00 	 5.2819365673950680e-01 
1.8400000000000001e+00 	 5.2390380225676525e-01 
1.8500000000000001e+00 	 5.1960821782448641e-01 
1.8600000000000001e+00 	 5.1530714144027645e-01 
1.8700000000000001e+00 	 5.1100081115130691e-01 
1.8800000000000001e+00 	 5.0668946503808265e-01 
1.8900000000000001e+00 	 5.0237334119821719e-01 
1.9000000000000001e+00 	 4.9805267773021811e-01 
1.9100000000000001e+00 	 4.9372771271728294e-01 
1.9199999999999999e+00 	 4.8939868421110677e-01 
1.9299999999999999e+00 	 4.8506583021570265e-01 
1.9399999999999999e+00 	 4.8072938867123738e-01 
1.9500000000000000e+00 	 4.7638959743788173e-01 
1.9600000000000000e+00 	 4.7204669427967771e-01 
1.9700000000000000e+00 	 4.6770091684842408e-01 
1.9800000000000000e+00 	 4.6335250266758071e-01 
1.9900000000000000e+00 	 4.5900168911619355e-01 
2.0000000000000000e+00 	 4.5464871341284085e-01 
2.0100000000000002e+00 	 4.5029381259960238e-01 
2.0200000000000000e+00 	 4.4593722352605308e-01 
2.0300000000000002e+00 	 4.4157918283328063e-01 
2.0400000000000000e+00 	 4.3721992693793116e-01 
2.0499999999999998e+00 	 4.3285969201628077e-01 
2.0600000000000001e+00 	 4.2849871398833689e-01 
2.0699999999999998e+00 	 4.2413722850197016e-01 
2.0800000000000001e+00 	 4.1977547091707518e-01 
2.0899999999999999e+00 	 4.1541367628976683e-01 
2.1000000000000001e+00 	 4.1105207935660654e-01 
2.1099999999999999e+00 	 4.0669091451886680e-01 
2.1200000000000001e+00 	 4.0233041582682838e-01 
2.1299999999999999e+00 	 3.9797081696411729e-01 
2.1400000000000001e+00 	 3.9361235123207738e-01 
2.1499999999999999e+00 	 3.8925525153418500e-01 
2.1600000000000001e+00 	 3.8489975036050139e-01 
2.1699999999999999e+00 	 3.8054607977216964e-01 
2.1800000000000002e+00 	 3.7619447138595141e-01 
2.1899999999999999e+00 	 3.7184515635881099e-01 
2.2000000000000002e+00 	 3.6749836537254094e-01 
2.2100000000000000e+00 	 3.6315432861843766e-01 
2.2200000000000002e+00 	 3.5881327578202094e-01 
2.2300000000000000e+00 	 3.5447543602780485e-01 
2.2400000000000002e+00 	 3.5014103798411594e-01 
2.2500000000000000e+00 	 3.4581030972796500e-01 
2.2600000000000002e+00 	 3.4148347876996710e-01 
2.2700000000000000e+00 	 3.3716077203931877e-01 
2.2800000000000002e+00 	 3.3284241586882529e-01 
2.2900000000000000e+00 	 3.2852863597998716e-01 
2.3000000000000003e+00 	 3.2421965746813913e-01 
2.3100000000000001e+00 	 3.1991570478764969e-01 
2.3199999999999998e+00 	 3.1561700173717738e-01 
2.3300000000000001e+00 	 3.1132377144498691e-01 
2.3399999999999999e+00 	 3.0703623635432747e-01 
2.3500000000000001e+00 	 3.0275461820886990e-01 
2.3599999999999999e+00 	 2.9847913803821030e-01 
2.3700000000000001e+00 	 2.9421001614343367e-01 
2.3799999999999999e+00 	 2.8994747208274640e-01 
2.3900000000000001e+00 	 2.8569172465717141e-01 
2.3999999999999999e+00 	 2.8144299189631289e-01 
2.4100000000000001e+00 	 2.7720149104418712e-01 
2.4199999999999999e+00 	 2.7296743854512429e-01 
2.4300000000000002e+00 	 2.6874105002973858e-01 
2.4399999999999999e+00 	 2.6452254030097161e-01 
2.4500000000000002e+00 	 2.6031212332020554e-01 
2.4600000000000000e+00 	 2.5611001219345214e-01 
2.4700000000000002e+00 	 2.5191641915761320e-01 
2.4800000000000000e+00 	 2.4773155556681925e-01 
2.4900000000000002e+00 	 2.4355563187884122e-01 
2.5000000000000000e+00 	 2.3938885764158263e-01 
2.5100000000000002e+00 	 2.3523144147964647e-01 
2.5200000000000000e+00 	 2.3108359108098486e-01 
2.5300000000000002e+00 	 2.2694551318362541e-01 
2.5400000000000000e+00 	 2.2281741356248141e-01 
2.5500000000000003e+00 	 2.1869949701624181e-01 
2.5600000000000001e+00 	 2.1459196735434632e-01 
2.5699999999999998e+00 	 2.1049502738404224e-01 
2.5800000000000001e+00 	 2.0640887889752757e-01 
2.5899999999999999e+00 	 2.0233372265917998e-01 
2.6000000000000001e+00 	 1.9826975839287084e-01 
2.6099999999999999e+00 	 1.9421718476936914e-01 
2.6200000000000001e+00 	 1.9017619939383151e-01 
2.6299999999999999e+00 	 1.8614699879338387e-01 
2.6400000000000001e+00 	 1.8212977840479100e-01 
2.6499999999999999e+00 	 1.7812473256221986e-01 
2.6600000000000001e+00 	 1.7413205448509217e-01 
2.6699999999999999e+00 	 1.7015193626603239e-01 
2.6800000000000002e+00 	 1.6618456885890714e-01 
2.6899999999999999e+00 	 1.6223014206696146e-01 
2.7000000000000002e+00 	 1.5828884453104805e-01 
2.7100000000000000e+00 	 1.5436086371795535e-01 
2.7200000000000002e+00 	 1.5044638590882989e-01 
2.7300000000000000e+00 	 1.4654559618769947e-01 
2.7400000000000002e+00 	 1.4265867843009203e-01 
2.7500000000000000e+00 	 1.3878581529175696e-01 
2.7600000000000002e+00 	 1.3492718819748381e-01 
2.7700000000000000e+00 	 1.3108297733002466e-01 
2.7800000000000002e+00 	 1.2725336161911607e-01 
2.7900000000000000e+00 	 1.2343851873060573e-01 
2.8000000000000003e+00 	 1.1963862505568022e-01 
2.8100000000000001e+00 	 1.1585385570019929e-01 
2.8199999999999998e+00 	 1.1208438447413256e-01 
2.8300000000000001e+00 	 1.0833038388110351e-01 
2.8399999999999999e+00 	 1.0459202510803958e-01 
2.8500000000000001e+00 	 1.0086947801492785e-01 
2.8599999999999999e+00 	 9.7162911124680701e-02 
2.8700000000000001e+00 	 9.3472491613107278e-02 
2.8799999999999999e+00 	 8.9798385298996822e-02 
2.8900000000000001e+00 	 8.6140756634308840e-02 
2.8999999999999999e+00 	 8.2499768694476699e-02 
2.9100000000000001e+00 	 7.8875583168819305e-02 
2.9199999999999999e+00 	 7.5268360351067445e-02 
2.9300000000000002e+00 	 7.1678259129999713e-02 
2.9399999999999999e+00 	 6.8105436980194056e-02 
2.9500000000000002e+00 	 6.4550049952890515e-02 
2.9600000000000000e+00 	 6.1012252666970579e-02 
2.9700000000000002e+00 	 5.7492198300048925e-02 
2.9800000000000000e+00 	 5.3990038579683139e-02 
2.9900000000000002e+00 	 5.0505923774696933e-02 
3.0000000000000000e+00 	 4.7040002686622402e-02 
3.0100000000000002e+00 	 4.3592422641257067e-02 
3.0200000000000000e+00 	 4.0163329480340980e-02 
3.0300000000000002e+00 	 3.6752867553349694e-02 
3.0400000000000000e+00 	 3.3361179709408502e-02 
3.0500000000000003e+00 	 2.9988407289323522e-02 
3.0600000000000001e+00 	 2.6634690117735005e-02 
3.0700000000000003e+00 	 2.3300166495388682e-02 
3.0800000000000001e+00 	 1.9984973191530243e-02 
3.0899999999999999e+00 	 1.6689245436418976e-02 
3.1000000000000001e+00 	 1.3413116913964674e-02 
3.1099999999999999e+00 	 1.0156719754486784e-02 
3.1200000000000001e+00 	 6.9201845275948587e-03 
3.1299999999999999e+00 	 3.7036402351943373e-03 
3.1400000000000001e+00 	 5.0721430461363951e-04 
3.1499999999999999e+00 	 -2.6689674181424186e-03 
3.1600000000000001e+00 	 -5.8247806750170274e-03 
3.1699999999999999e+00 	 -8.9601028023986728e-03 
3.1800000000000002e+00 	 -1.2074812737495401e-02 
3.1899999999999999e+00 	 -1.5168791024581239e-02 
3.2000000000000002e+00 	 -1.8241919821118776e-02 
3.2100000000000000e+00 	 -2.1294082903753203e-02 
3.2200000000000002e+00 	 -2.4325165674181769e-02 
3.2300000000000000e+00 	 -2.7335055164893991e-02 
3.2400000000000002e+00 	 -3.0323640044786628e-02 
3.2500000000000000e+00 	 -3.3290810624648733e-02 
3.2600000000000002e+00 	 -3.6236458862520797e-02 
3.2700000000000000e+00 	 -3.9160478368923453e-02 
3.2800000000000002e+00 	 -4.2062764411959531e-02 
3.2900000000000000e+00 	 -4.4943213922285265e-02 
3.3000000000000003e+00 	 -4.7801725497954133e-02 
3.3100000000000001e+00 	 -5.0638199409129406e-02 
3.3200000000000003e+00 	 -5.3452537602668847e-02 
3.3300000000000001e+00 	 -5.6244643706577530e-02 
3.3399999999999999e+00 	 -5.9014423034332290e-02 
3.3500000000000001e+00 	 -6.1761782589074554e-02 
3.3599999999999999e+00 	 -6.4486631067672509e-02 
3.3700000000000001e+00 	 -6.7188878864653745e-02 
3.3799999999999999e+00 	 -6.9868438076005027e-02 
3.3900000000000001e+00 	 -7.2525222502842782e-02 
3.3999999999999999e+00 	 -7.5159147654950367e-02 
3.4100000000000001e+00 	 -7.7770130754185735e-02 
3.4199999999999999e+00 	 -8.0358090737755558e-02 
3.4300000000000002e+00 	 -8.2922948261359333e-02 
3.4399999999999999e+00 	 -8.5464625702199884e-02 
3.4500000000000002e+00 	 -8.7983047161863573e-02 
3.4600000000000000e+00 	 -9.0478138469066535e-02 
3.4700000000000002e+00 	 -9.2949827182270586e-02 
3.4800000000000000e+00 	 -9.5398042592164972e-02 
3.4900000000000002e+00 	 -9.7822715724017462e-02 
3.5000000000000000e+00 	 -1.0022377933989138e-01 
3.5100000000000002e+00 	 -1.0260116794073178e-01 
3.5200000000000000e+00 	 -1.0495481776831736e-01 
3.5300000000000002e+00 	 -1.0728466680708160e-01 
3.5400000000000000e+00 	 -1.0959065478579952e-01 
3.5500000000000003e+00 	 -1.1187272317914371e-01 
3.5600000000000001e+00 	 -1.1413081520910584e-01 
3.5700000000000003e+00 	 -1.1636487584628746e-01 
3.5800000000000001e+00 	 -1.1857485181105659e-01 
3.5899999999999999e+00 	 -1.2076069157457318e-01 
3.6000000000000001e+00 	 -1.2292234535968123e-01 
3.6099999999999999e+00 	 -1.2505976514166847e-01 
3.6200000000000001e+00 	 -1.2717290464889455e-01 
3.6299999999999999e+00 	 -1.2926171936328570e-01 
3.6400000000000001e+00 	 -1.3132616652069859e-01 
3.6499999999999999e+00 	 -1.3336620511115052e-01 
3.6600000000000001e+00 	 -1.3538179587891938e-01 
3.6699999999999999e+00 	 -1.3737290132250993e-01 
3.6800000000000002e+00 	 -1.3933948569449014e-01 
3.6899999999999999e+00 	 -1.4128151500119418e-01 
3.7000000000000002e+00 	 -1.4319895700229551e-01 
3.7100000000000000e+00 	 -1.4509178121024735e-01 
3.7200000000000002e+00 	 -1.4695995888959332e-01 
3.7300000000000000e+00 	 -1.4880346305614581e-01 
3.7400000000000002e+00 	 -1.5062226847603477e-01 
3.7500000000000000e+00 	 -1.5241635166462500e-01 
3.7600000000000002e+00 	 -1.5418569088530401e-01 
3.7700000000000000e+00 	 -1.5593026614813865e-01 
3.7800000000000002e+00 	 -1.5765005920840322e-01 
3.7900000000000000e+00 	 -1.5934505356497641e-01 
3.8000000000000003e+00 	 -1.6101523445861032e-01 
3.8100000000000001e+00 	 -1.6266058887006909e-01 
3.8200000000000003e+00 	 -1.6428110551813968e-01 
3.8300000000000001e+00 	 -1.6587677485751320e-01 
3.8399999999999999e+00 	 -1.6744758907653876e-01 
3.8500000000000001e+00 	 -1.6899354209484865e-01 
3.8599999999999999e+00 	 -1.7051462956085620e-01 
3.8700000000000001e+00 	 -1.7201084884912640e-01 
3.8799999999999999e+00 	 -1.7348219905761900e-01 
3.8900000000000001e+00 	 -1.7492868100480566e-01 
3.8999999999999999e+00 	 -1.7635029722665996e-01 
3.9100000000000001e+00 	 -1.7774705197352222e-01 
3.9199999999999999e+00 	 -1.7911895120683813e-01 
3.9300000000000002e+00 	 -1.8046600259577256e-01 
3.9399999999999999e+00 	 -1.8178821551369811e-01 
3.9500000000000002e+00 	 -1.8308560103456001e-01 
3.9600000000000000e+00 	 -1.8435817192911605e-01 
3.9700000000000002e+00 	 -1.8560594266105374e-01 
3.9800000000000000e+00 	 -1.8682892938298357e-01 
3.9900000000000002e+00 	 -1.8802714993231051e-01 
4.0000000000000000e+00 	 -1.8920062382698205e-01 
4.0099999999999998e+00 	 -1.9034937226111556e-01 
4.0200000000000005e+00 	 -1.9147341810050356e-01 
4.0300000000000002e+00 	 -1.9257278587799809e-01 
4.0400000000000000e+00 	 -1.9364750178877543e-01 
4.0499999999999998e+00 	 -1.9469759368548026e-01 
4.0600000000000005e+00 	 -1.9572309107325056e-01 
4.0700000000000003e+00 	 -1.9672402510462350e-01 
4.0800000000000001e+00 	 -1.9770042857432366e-01 
4.0899999999999999e+00 	 -1.9865233591393258e-01 
4.0999999999999996e+00 	 -1.9957978318644154e-01 
4.1100000000000003e+00 	 -2.0048280808068752e-01 
4.1200000000000001e+00 	 -2.0136144990567253e-01 
4.1299999999999999e+00 	 -2.0221574958476840e-01 
4.1399999999999997e+00 	 -2.0304574964980546e-01 
4.1500000000000004e+00 	 -2.0385149423504734e-01 
4.1600000000000001e+00 	 -2.0463302907105155e-01 
4.1699999999999999e+00 	 -2.0539040147841756e-01 
4.1799999999999997e+00 	 -2.0612366036142118e-01 
4.1900000000000004e+00 	 -2.0683285620153799e-01 
4.2000000000000002e+00 	 -2.0751804105085433e-01 
4.2100000000000000e+00 	 -2.0817926852536850e-01 
4.2199999999999998e+00 	 -2.0881659379818138e-01 
4.2300000000000004e+00 	 -2.0943007359257745e-01 
4.2400000000000002e+00 	 -2.1001976617499729e-01 
4.2500000000000000e+00 	 -2.1058573134790201e-01 
4.2599999999999998e+00 	 -2.1112803044252998e-01 
4.2700000000000005e+00 	 -2.1164672631154696e-01 
4.2800000000000002e+00 	 -2.1214188332159004e-01 
4.2900000000000000e+00 	 -2.1261356734570638e-01 
4.2999999999999998e+00 	 -2.1306184575568721e-01 
4.3100000000000005e+00 	 -2.1348678741429788e-01 
4.3200000000000003e+00 	 -2.1388846266740461e-01 
4.3300000000000001e+00 	 -2.1426694333599897e-01 
4.3399999999999999e+00 	 -2.1462230270812041e-01 
4.3500000000000005e+00 	 -2.1495461553067799e-01 
4.3600000000000003e+00 	 -2.1526395800117151e-01 
4.3700000000000001e+00 	 -2.1555040775931372e-01 
4.3799999999999999e+00 	 -2.1581404387855327e-01 
4.3899999999999997e+00 	 -2.1605494685750015e-01 
4.4000000000000004e+00 	 -2.1627319861125363e-01 
4.4100000000000001e+00 	 -2.1646888246263410e-01 
4.4199999999999999e+00 	 -2.1664208313331926e-01 
4.4299999999999997e+00 	 -2.1679288673488564e-01 
4.4400000000000004e+00 	 -2.1692138075975598e-01 
4.4500000000000002e+00 	 -2.1702765407205366e-01 
4.4600000000000000e+00 	 -2.1711179689836485e-01 
4.4699999999999998e+00 	 -2.1717390081840904e-01 
4.4800000000000004e+00 	 -2.1721405875561914e-01 
4.4900000000000002e+00 	 -2.1723236496763174e-01 
4.5000000000000000e+00 	 -2.1722891503668823e-01 
4.5099999999999998e+00 	 -2.1720380585994831e-01 
4.5200000000000005e+00 	 -2.1715713563971581e-01 
4.5300000000000002e+00 	 -2.1708900387357852e-01 
4.5400000000000000e+00 	 -2.1699951134446244e-01 
4.5499999999999998e+00 	 -2.1688876011060143e-01 
4.5600000000000005e+00 	 -2.1675685349542334e-01 
4.5700000000000003e+00 	 -2.1660389607735314e-01 
4.5800000000000001e+00 	 -2.1642999367953428e-01 
4.5899999999999999e+00 	 -2.1623525335946911e-01 
4.6000000000000005e+00 	 -2.1601978339857922e-01 
4.6100000000000003e+00 	 -2.1578369329168667e-01 
4.6200000000000001e+00 	 -2.1552709373641674e-01 
4.6299999999999999e+00 	 -2.1525009662252387e-01 
4.6399999999999997e+00 	 -2.1495281502114080e-01 
4.6500000000000004e+00 	 -2.1463536317395254e-01 
4.6600000000000001e+00 	 -2.1429785648229588e-01 
4.6699999999999999e+00 	 -2.1394041149618517e-01 
4.6799999999999997e+00 	 -2.1356314590326583e-01 
4.6900000000000004e+00 	 -2.1316617851769593e-01 
4.7000000000000002e+00 	 -2.1274962926895760e-01 
4.7100000000000000e+00 	 -2.1231361919059830e-01 
4.7199999999999998e+00 	 -2.1185827040890351e-01 
4.7300000000000004e+00 	 -2.1138370613150195e-01 
4.7400000000000002e+00 	 -2.1089005063590410e-01 
4.7500000000000000e+00 	 -2.1037742925797431e-01 
4.7599999999999998e+00 	 -2.0984596838033912e-01 
4.7700000000000005e+00 	 -2.0929579542073112e-01 
4.7800000000000002e+00 	 -2.0872703882027055e-01 
4.7900000000000000e+00 	 -2.0813982803168465e-01 
4.7999999999999998e+00 	 -2.0753429350746683e-01 
4.8100000000000005e+00 	 -2.0691056668797556e-01 
4.8200000000000003e+00 	 -2.0626877998947538e-01 
4.8300000000000001e+00 	 -2.0560906679211913e-01 
4.8399999999999999e+00 	 -2.0493156142787453e-01 
4.8500000000000005e+00 	 -2.0423639916839445e-01 
4.8600000000000003e+00 	 -2.0352371621283327e-01 
4.8700000000000001e+00 	 -2.0279364967560889e-01 
4.8799999999999999e+00 	 -2.0204633757411278e-01 
4.8899999999999997e+00 	 -2.0128191881636842e-01 
4.9000000000000004e+00 	 -2.0050053318863928e-01 
4.9100000000000001e+00 	 -1.9970232134298754e-01 
4.9199999999999999e+00 	 -1.9888742478478424e-01 
4.9299999999999997e+00 	 -1.9805598586017237e-01 
4.9400000000000004e+00 	 -1.9720814774348361e-01 
4.9500000000000002e+00 	 -1.9634405442461025e-01 
4.9600000000000000e+00 	 -1.9546385069633243e-01 
4.9699999999999998e+00 	 -1.9456768214160283e-01 
4.9800000000000004e+00 	 -1.9365569512078923e-01 
4.9900000000000002e+00 	 -1.9272803675887643e-01 
5.0000000000000000e+00 	 -1.9178485493262770e-01 
5.0099999999999998e+00 	 -1.9082629825770822e-01 
5.0200000000000005e+00 	 -1.8985251607577039e-01 
5.0300000000000002e+00 	 -1.8886365844150313e-01 
5.0400000000000000e+00 	 -1.8785987610964464e-01 
5.0499999999999998e+00 	 -1.8684132052196170e-01 
5.0600000000000005e+00 	 -1.8580814379419530e-01 
5.0700000000000003e+00 	 -1.8476049870297415e-01 
5.0800000000000001e+00 	 -1.8369853867269637e-01 
5.0899999999999999e+00 	 -1.8262241776238214e-01 
5.1000000000000005e+00 	 -1.8153229065249649e-01 
